2026-08-07 16:02:25,111 | INFO | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
2026-08-07 16:57:58,833 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:57:58] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 16:57:58,837 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:57:58] "[36mGET /static/css/crm-dashboard.css?v=1 HTTP/1.1[0m" 304 -
2026-08-07 16:57:58,840 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:57:58] "[36mGET /static/js/crm-dashboard.js?v=1 HTTP/1.1[0m" 304 -
2026-08-07 16:57:58,929 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:57:58] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 16:57:58,931 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:57:58] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 16:58:02,064 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "GET /admin/clientes HTTP/1.1" 200 -
2026-08-07 16:58:02,074 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 16:58:02,079 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 16:58:02,084 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 16:58:02,102 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "GET /static/css/clientes-premium.css?v=1 HTTP/1.1" 200 -
2026-08-07 16:58:02,125 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "GET /static/js/clientes-premium.js?v=1 HTTP/1.1" 200 -
2026-08-07 16:58:02,150 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 16:58:02,156 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:02] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 16:58:07,390 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "GET /admin/crm HTTP/1.1" 200 -
2026-08-07 16:58:07,405 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 16:58:07,413 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "[36mGET /static/css/crm-dashboard.css?v=1 HTTP/1.1[0m" 304 -
2026-08-07 16:58:07,414 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 16:58:07,417 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 16:58:07,419 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "[36mGET /static/js/crm-dashboard.js?v=1 HTTP/1.1[0m" 304 -
2026-08-07 16:58:07,436 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 16:58:07,447 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:07] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 16:58:15,438 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:15] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 16:58:23,434 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:23] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 16:58:26,348 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:26] "GET /admin HTTP/1.1" 200 -
2026-08-07 16:58:26,365 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:26] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 16:58:26,369 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:26] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 16:58:26,373 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:26] "[36mGET /static/css/dashboard-onboarding.css?v=rc1-2 HTTP/1.1[0m" 304 -
2026-08-07 16:58:26,376 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:26] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 16:58:26,396 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:26] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 16:58:26,401 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 16:58:26] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:06:30,843 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:30] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:06:30,905 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:30] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:06:32,330 | ERROR | core | Exception on /admin [GET]
Traceback (most recent call last):
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 1511, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 919, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\core.py", line 1032, in wrapped_view
    str(token_esperado), str(token_enviado)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\routes\dashboard.py", line 335, in admin_dashboard
    return render_template(
        "admin/dashboard.html",
    ...<20 lines>...
        whatsapp_configurado=whatsapp_configurado,
    )
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\templating.py", line 150, in render_template
    return _render(app, template, context)
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\templating.py", line 127, in _render
    app.update_template_context(context)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 530, in update_template_context
    context.update(self.ensure_sync(func)())
                   ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\core.py", line 1313, in contexto_admin_multissegmento
    return view(*args, **kwargs)
            ~~~^^^^^^^^^^^^^^^^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\services\recursos.py", line 46, in uso_do_plano
    "usuarios": conn.execute(
                ~~~~~~~~~~~~^
        "SELECT COUNT(*) total FROM usuarios WHERE empresa_id = ? AND ativo = 1",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (empresa_id,),
        ^^^^^^^^^^^^^^
    ).fetchone()["total"],
    ^
sqlite3.OperationalError: no such column: ativo
2026-08-07 17:06:32,398 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:32] "[35m[1mGET /admin HTTP/1.1[0m" 500 -
2026-08-07 17:06:32,422 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:32] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2026-08-07 17:06:33,352 | ERROR | core | Exception on /admin [GET]
Traceback (most recent call last):
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 1511, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 919, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\core.py", line 1032, in wrapped_view
    str(token_esperado), str(token_enviado)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\routes\dashboard.py", line 335, in admin_dashboard
    return render_template(
        "admin/dashboard.html",
    ...<20 lines>...
        whatsapp_configurado=whatsapp_configurado,
    )
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\templating.py", line 150, in render_template
    return _render(app, template, context)
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\templating.py", line 127, in _render
    app.update_template_context(context)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "C:\Users\gustavo.dantas\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\flask\app.py", line 530, in update_template_context
    context.update(self.ensure_sync(func)())
                   ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\core.py", line 1313, in contexto_admin_multissegmento
    return view(*args, **kwargs)
            ~~~^^^^^^^^^^^^^^^^^
  File "C:\Users\gustavo.dantas\Downloads\bytech_agenda_saas_corrigido\bytech_agenda_saas\services\recursos.py", line 46, in uso_do_plano
    "usuarios": conn.execute(
                ~~~~~~~~~~~~^
        "SELECT COUNT(*) total FROM usuarios WHERE empresa_id = ? AND ativo = 1",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (empresa_id,),
        ^^^^^^^^^^^^^^
    ).fetchone()["total"],
    ^
sqlite3.OperationalError: no such column: ativo
2026-08-07 17:06:33,354 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:33] "[35m[1mGET /admin HTTP/1.1[0m" 500 -
2026-08-07 17:06:56,800 | INFO | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2026-08-07 17:06:56,800 | INFO | werkzeug | [33mPress CTRL+C to quit[0m
2026-08-07 17:06:59,504 | INFO | bytech.worker_embutido | Worker embutido iniciado (intervalo=60s, lote=30).
2026-08-07 17:06:59,670 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:59] "GET /admin HTTP/1.1" 200 -
2026-08-07 17:06:59,702 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:59] "GET /static/css/style.css?v=23 HTTP/1.1" 200 -
2026-08-07 17:06:59,707 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:59] "GET /static/css/dashboard-onboarding.css?v=rc1-2 HTTP/1.1" 200 -
2026-08-07 17:06:59,716 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:59] "GET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1" 200 -
2026-08-07 17:06:59,728 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:59] "GET /static/img/bytech-agenda-icon.png HTTP/1.1" 200 -
2026-08-07 17:06:59,949 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:59] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:06:59,958 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:06:59] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:00,096 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:00] "GET /static/img/favicon.png HTTP/1.1" 200 -
2026-08-07 17:07:12,148 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:12] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:12,927 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:12] "GET /admin/agenda HTTP/1.1" 200 -
2026-08-07 17:07:12,942 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:12] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:07:12,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:12] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:07:12,974 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:12] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:07:13,007 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "GET /static/css/agenda-premium.css?v=4 HTTP/1.1" 200 -
2026-08-07 17:07:13,021 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:13,041 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "GET /static/js/agenda.js?v=9 HTTP/1.1" 200 -
2026-08-07 17:07:13,107 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:13,542 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "GET /admin/funcionarios HTTP/1.1" 200 -
2026-08-07 17:07:13,553 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:07:13,560 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:07:13,563 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:07:13,586 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:13,596 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:14,515 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "GET /admin/crm HTTP/1.1" 200 -
2026-08-07 17:07:14,525 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:07:14,532 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:07:14,536 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:07:14,543 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "GET /static/css/crm-dashboard.css?v=1 HTTP/1.1" 200 -
2026-08-07 17:07:14,544 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "GET /static/js/crm-dashboard.js?v=1 HTTP/1.1" 200 -
2026-08-07 17:07:14,577 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:14,580 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:14] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:15,238 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "GET /admin/fidelidade HTTP/1.1" 200 -
2026-08-07 17:07:15,253 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:07:15,257 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:07:15,270 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:07:15,287 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "GET /static/css/fidelidade.css HTTP/1.1" 200 -
2026-08-07 17:07:15,318 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "GET /static/js/fidelidade.js HTTP/1.1" 200 -
2026-08-07 17:07:15,422 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:15,426 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:15] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:16,079 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "GET /admin/servicos HTTP/1.1" 200 -
2026-08-07 17:07:16,092 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:07:16,095 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:07:16,102 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:07:16,132 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:16,135 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:16,906 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "GET /admin/comunicacao/whatsapp HTTP/1.1" 200 -
2026-08-07 17:07:16,917 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:07:16,922 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:07:16,929 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:07:16,938 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "GET /static/js/whatsapp.js?v=rc2-4 HTTP/1.1" 200 -
2026-08-07 17:07:16,939 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "GET /static/css/whatsapp.css?v=rc2-4 HTTP/1.1" 200 -
2026-08-07 17:07:16,978 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:16,985 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:16,999 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:16] "GET /admin/comunicacao/whatsapp/status HTTP/1.1" 200 -
2026-08-07 17:07:17,892 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:17] "GET /admin/relatorios HTTP/1.1" 200 -
2026-08-07 17:07:17,904 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:17] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:07:17,912 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:17] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:07:17,914 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:17] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:07:17,951 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:17] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:07:17,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:25,954 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:33,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:41,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:49,949 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:07:57,958 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:07:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:08:05,951 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:08:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:08:13,954 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:08:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:08:21,948 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:08:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:08:29,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:08:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:08:37,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:08:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:08:45,957 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:08:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:08:53,964 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:08:53] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:01,950 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:01] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:09,964 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:09] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:17,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:25,950 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:33,957 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:41,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:49,958 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:09:57,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:09:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:10:05,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:10:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:10:13,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:10:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:10:21,964 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:10:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:10:29,957 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:10:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:10:37,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:10:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:10:45,961 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:10:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:10:53,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:10:53] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
